id,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,amount,class,event_timestamp
10264,-0.9248807133694256,0.3338287745928026,-0.5734724573524742,0.2773157301087069,-0.2102867088687497,2.5946098171682945,-0.1035698231494618,0.861877639122181,-0.1281842886448233,0.3093901992335396,-1.018361354094239,-0.1049455043934327,2.5742761342252547,5.719962995495761,0.5223622346643093,2583.04,0,2023-10-02
211541,-0.0486018099452006,-0.666744356774956,0.9212840900775884,-0.6057960748705865,-0.057025152859155,0.4653195592223138,1.2881293015734727,-0.2464768103359366,-0.213214174486769,0.7249421374354007,-1.5486642746065329,0.2012967824454665,-0.2591006255928045,0.7450350599122476,0.2949954810402919,15191.74,0,2023-10-02
523618,-0.6117541406539634,0.6414376992114229,-0.8139391089251012,0.1152055354340938,-0.1969053665932628,-1.6242825349413992,-0.45524633270366,0.3073074467042693,-0.6701310186117315,-1.081866242840946,0.8899902149283225,-1.0190564626457173,0.1013355330468951,-1.0678257718586086,-0.1594605851542417,13615.95,1,2023-10-02
189979,1.1895303089773497,-1.6921697488235403,0.262893038771096,-1.2239293901279062,-0.4236188701566782,0.6120757234794618,0.0551626568051214,-0.1229224851877095,0.2338328903439908,1.3363282474403702,-0.7232804325751574,0.3405200863895116,-0.7758920600166972,0.4341487663356741,-1.5858512186834623,7427.46,0,2023-10-02
135758,-0.2385516058420119,-0.5598718234820415,1.4312290038184623,-0.0553370808628807,0.0572267814531227,0.5889713574420001,0.3665932665238207,-0.025444930527729,1.0157855027819274,0.4574980161431964,-1.6785695797389697,0.0994596086039751,-2.913686367364542,0.8453131361117691,0.2073020759837327,2675.1,0,2023-10-02
472882,0.993276593457164,0.3105545264589005,-0.6741174650589643,1.020119515139579,0.7904560694965035,-0.3367700674256179,0.1096842520766892,-0.0885257008456727,-0.7212950567362877,-0.3054404182751695,0.5923994126323664,-0.5712626442012535,-0.1212960104606472,-1.0926261103029324,-1.2710767601521409,20111.69,1,2023-10-02
328450,-0.0824322425700647,0.1910378597937435,-0.2714228990999352,0.1903487534735448,-0.1732804663607158,-0.2592635453097487,-0.2465665237086346,0.0621675208309851,-0.4575893579618897,-0.5807571168029695,0.4258361280324648,-0.6473017722168163,0.4749210817953437,-0.7402755217034407,0.862517300701132,11811.34,1,2023-10-02
138895,1.1041601143543325,-0.367463879512103,-0.0706450001351228,-0.6598689953154181,1.6283532143666657,2.0218264358593934,0.4216410999063745,-0.0005833058946331,0.26853373181281,0.6453816172692116,-0.699259048883858,0.6204304388747828,-0.0430819288205877,1.1736611385763267,1.012781382441822,17814.96,0,2023-10-02
33177,0.9048111451961844,-0.6633184953225747,1.060060635157451,-0.6475692399493471,-0.0622586631912345,0.7579148226854758,0.1656348071190682,-0.0605884081574178,1.1833632803472718,0.4975182941886309,-0.1845482620361665,1.094802317396926,-0.8864550751680956,0.6778979950854033,-0.0649657333468722,13382.24,0,2023-10-02
393721,-0.8200340351756708,0.6476824137391166,-1.0253011315768554,1.5509774369894216,-0.0485050627110741,-0.8208434370602902,-0.4090305749307668,-0.0941472798431833,-0.273782607609925,-0.1358672385335948,0.9983299454392596,-1.2461475831523618,-1.1512482782876177,-1.6524585503255378,1.4720633077964675,22334.41,1,2023-10-02
11419,1.105215062148278,-0.610335829212309,0.823521161581069,-0.7726888303434215,-0.0190062305973906,0.3075033454032582,0.2312557517769096,-0.1871446906407167,0.9848324831046618,0.6202682101941792,-0.2384700038289219,-0.2675009670135156,2.468130991037949,1.2836060474898452,-1.096601135855635,7241.23,0,2023-10-02
501718,-1.0500187775224323,-0.0587868465171791,-0.8730637411531861,0.9743749742088432,-0.5046074438007678,-0.8017794470366524,-0.9399982730263416,0.4894827856988371,-1.0152922070504695,-1.1778762068042818,1.3917282855841433,-1.2906651155204285,-1.4700901514779816,-1.312914183689556,0.5863324669590296,4888.08,1,2023-10-02
27906,1.0828098741600285,-0.6685366450882214,0.5714887983698228,-0.9713489762221056,-0.0943102623893333,-0.0229307492708115,0.2907326329235606,-0.1729608638328851,-0.0516500442164212,1.0412818821615175,-0.094299297065649,0.6032841799309104,-0.7356633276730988,1.0530411941001174,0.2508970076610753,1864.46,0,2023-10-02
333836,0.2402452330078271,0.0329130047366095,-0.1721339529874175,0.1348340121392343,-0.1400766945023681,-0.5328350426036313,-0.1129694248350581,-0.0425284774608109,-0.2452886512996639,-0.3861644172754868,0.5485440629399956,-0.4943078369504161,-0.2727335719701761,-0.5705188587124325,1.1820447339067282,13767.99,1,2023-10-02
132598,-0.8925999816182347,0.7059306346249956,0.0579571070040453,-0.988397656403224,-0.308915480434395,0.093109105305077,0.137489240466715,0.3578047248798106,1.3213445940256552,2.4494653444446404,0.0462126089043977,1.993742073569008,-0.0336757485441106,1.2195304609374094,0.4844525741488606,21123.55,0,2023-10-02
308953,-1.4286471352257724,1.1984684262189966,-1.6289823925837656,1.68599099937324,-1.710172706025289,-2.163896113786405,-1.7681451666779653,1.5867465398669718,-1.256380913694077,-2.0806169031735227,1.7856156342999816,-1.8290217166551708,0.4037144696341159,-1.776882330261886,-0.0414968142882601,24038.43,1,2023-10-02
408555,0.3519525991892418,0.0899225825801577,-0.1551977892477558,0.6786057960027145,-0.0618879178482811,0.0195498540190297,-0.1744967562268564,0.0057512408422452,-0.41373639204292,-0.2993805710111468,0.7216261508864906,-0.4829284727519268,-0.3635634864151331,-0.7929727713115887,-0.9515986255781772,257.96,1,2023-10-02
179649,0.1247869136203465,-0.1174293438916239,0.0161388592235691,-0.4875440998878357,1.686787338021725,2.6659636017166943,0.3641736898356447,-0.3444571976706139,0.3640932479309017,0.5662035137233951,-0.5213152094161735,0.4285606728149024,-0.2482174623323743,0.2616714653459127,1.3556324099942467,19496.29,0,2023-10-02
323431,-0.3596190200101827,0.6642088306852727,-0.67252795581765,1.1075452228073714,-0.0300010929359353,-0.570519270001795,-0.5057089590682373,0.0339392411471662,-1.0635571881985948,-1.0253215385949184,1.5998214715256724,-1.4457584891822035,1.4681015249555431,-1.3818666481083854,-2.2238052897452327,50.98,1,2023-10-02
5763,-0.1867155920991584,-0.9657730342033,3.02298264245799,-2.2084066661622908,-0.2311091499714686,1.068528550659186,0.1030245825679741,-0.0062948981008759,0.7649842853350222,0.489997006466884,-0.3327236382590778,-0.5400216466375531,-0.3418563920474153,0.888271953316053,-3.209696313092109,2013.92,0,2023-10-02
233770,0.902122623037506,-0.7844667164252077,-0.4752396406432056,-0.2707212619871901,0.6841044455084769,-0.0783791635638394,0.9750118247002072,-0.2525242580766371,0.5747855721832482,0.0759780807580963,-0.0274819341213938,1.0477382195574192,0.7630691826910206,-0.1763047272670887,0.0450492834724232,20581.86,0,2023-10-02
352005,0.0595277471449187,0.5861178802857859,-0.7384238522421382,1.0941794024745075,1.0474298573399874,-0.9987072092143456,0.1714108791278668,-0.0133634612165857,-1.1134291660216984,-0.5632580305568661,1.080739528737498,-0.7488723083420616,-1.4548469652310705,-1.2911858858499254,-0.484744431216957,20550.51,1,2023-10-02
82443,-0.034309281900523,-0.0592103876922913,1.2599481120670155,0.0300494784407565,0.909222695710701,1.0592929902312307,0.7880343824425288,-0.0655869827101437,-0.3266227599173772,0.6477635536361436,-0.3361670401586661,0.5920686218542793,-0.3309861896922108,1.0923829277888184,1.213304766633207,16455.44,0,2023-10-02
531755,-0.178439779601049,0.4915930873089533,-0.6951368929933764,1.2758443212328068,0.0728738126722916,0.4965516033190223,-0.1836401330710112,0.15721431356612,-0.7344578376767811,-0.5739790859825435,0.9779940530765304,-1.206693672602718,0.9070707152869092,-0.9304251806598764,-0.8535874075304047,3849.46,1,2023-10-02
231574,1.7454563115922102,-0.5135033591719922,-0.3332638782553763,-0.9183175320609048,1.6526167657633488,2.061607761169905,0.3070117428886714,0.0317338535174645,0.7232780379568987,0.4565375184770658,-0.4202637441164104,0.7418007290771739,-0.1994900408476233,0.4300299444360259,0.6443647902297189,14238.02,0,2023-10-02
84204,1.2043128744227094,-0.5279995957580517,0.395289382891807,-0.97414274853521,0.0529015288073464,-0.3744102913265876,0.4404990484134057,-0.2516376344397315,-0.1490082817359108,0.9202020909223982,-0.6777025941416831,0.4740978909723568,0.9153266032935008,0.6878902139365025,0.353139881548713,12943.72,0,2023-10-02
112457,0.0266231977753482,-0.1153459794683734,1.307792791982869,-0.677455272482275,0.3674460682094221,0.3699800499288256,0.6364134623782488,-0.1048479677669381,0.1292994449734271,0.4452746853230574,0.1795501896443101,1.2151773147766871,0.1708976865696947,0.5907560404933094,0.4615725085724207,23434.41,0,2023-10-02
285758,-0.4276221586331432,-0.950427041092292,-0.4939171038144543,-0.2745893106769637,0.1234399132595137,0.3506710005979616,1.7420515517850697,-0.3127372422609745,0.3052431906190412,0.1093565013096083,-0.8069303974269846,-0.0457307855730402,-0.3369099967445559,0.2530907631175975,0.300770521999984,167.77,1,2023-10-02
270113,-0.2850815946117173,-0.2020831448527865,-0.4417247602919455,-0.1840916323824541,0.4404315018403533,0.2748632390183854,0.9352613954375288,0.0237360272404949,-0.2109450790522265,0.5278187223099468,-0.9710021038094748,0.918303036341976,-0.4078216557389388,2.4769280534999445,-1.0202956986108989,2621.27,0,2023-10-02
13429,-0.0159437693393512,-0.2270150757311234,1.4783125750512474,-1.2949524576772198,0.3500520423309294,0.2402740262573278,0.740616495041275,-0.1956962175223318,1.2193206374610983,0.1280562082169156,-0.6998083901046748,-0.26427776432559,2.8138416863682303,1.5699602574563525,-0.3362102793678501,17272.56,0,2023-10-02
350266,-0.1206854511127752,0.1125702388142447,-0.2748573718080765,-0.2557684400837413,0.2172043191531458,-0.4080002753557788,0.1682885675135894,-0.0842735861320296,-0.4092507055471128,-0.2444733188770635,-0.0570449862866994,-0.3901451765857707,0.7305252444608408,-0.6240688271739866,0.181960505010465,8495.61,1,2023-10-02
335714,-1.9158847418685383,2.0055107219882826,-1.892654856233443,1.3160733128827249,-2.2368915255861066,-2.1103395570630963,-1.8863551405496652,2.9721523224428967,-1.4829808915627063,-1.4934061681520203,1.377945014472448,-1.30815051104204,0.377481999634278,-1.2408116170178982,0.1302904896606153,21579.02,1,2023-10-02
80953,0.965616205190068,-0.462048571516812,0.9279473855235316,-0.2731761090317148,-0.0452584397160156,-0.0453971741819107,0.3927021372054798,-0.1754639752270702,0.8824655977145993,0.5092530923471105,-0.8891062629923531,0.8824025719804109,-0.4528742433495869,0.6953240023474492,-0.1577607125235281,18309.02,0,2023-10-02
485414,-0.0682701694064283,0.1580201212057914,-0.5794040940331772,0.3257963813721807,-0.2929387597121849,0.2555384937059935,0.1498839700735409,-0.3694985026431572,-0.3141623354060751,-0.4988605979129935,0.1329195152499381,-0.5165286955944132,-0.3474149565744598,-0.622355424517434,1.3610621462675945,23358.66,1,2023-10-02
443645,-0.9311498870500864,-0.1214752825643373,-0.7056309082382831,0.1006275280562291,0.0413856063898361,0.1253049911952684,-0.5032407480282768,-0.3171242446293053,-0.7816931657063055,-0.724095505186939,0.2611342204813098,-0.7913208671155862,-1.1378951065988163,-0.3721706441926139,0.2368847323739059,9812.37,1,2023-10-02
468785,-0.9322787557801452,0.3619464485578523,-0.6948442370239043,0.8488932575346173,-0.6529804664998105,-0.1672499871277856,-0.7736555606231509,0.2169643335489638,-0.0968123210203675,-0.6967581637951646,0.7580769218292933,-1.0998581780395205,-1.1086964376043154,-1.2132325843650844,0.4285715767632708,4834.4,1,2023-10-02
537915,-0.8165964621993582,0.0557746043918063,-0.5292178323642934,0.5202868506517024,0.2456859139845505,-0.7825512582188017,-0.2562569471758847,-0.3342011446069588,0.8916516530975008,-0.3391831995353496,0.7445193620061783,-1.1370290327567214,-1.7949301723155362,-1.4871116833960516,-1.2694620774335343,22888.81,1,2023-10-02
487227,-0.8739679020844141,1.649739554772131,-1.5531937936164193,1.9267045559691205,-0.7172759082868029,-1.6303323236316871,-1.3488021526512417,1.0180009091715465,-1.8198388823236995,-1.8124767075085608,2.387014208373692,-1.9081450078227529,0.1508160296510006,-2.0050412652598277,-0.8501673580223253,13348.68,1,2023-10-02
409132,-0.4962530407628294,0.1816401593093239,0.0174390975644296,0.3922355430360538,-0.2140846593348795,0.1949815993647424,-0.226265754785742,-0.1604063770107393,-0.2461678765057433,-0.3363143295614347,0.6736150756234419,-0.6450139257318473,-0.2423623215058502,-0.7940395344487241,-0.4522461734815501,13763.48,1,2023-10-02
117070,-0.1011541092965122,-0.1058977559228221,0.3546825545391991,-1.0326341671204256,0.0697715830307517,0.6693222392713548,0.0745574419084757,-1.2044909967260735,-0.1040691972522227,0.0875131007833497,-0.1235761312017187,1.7620128795590706,-0.4738201225591861,1.8242074697208184,-0.5982630020565035,14534.93,0,2023-10-02
270498,-0.2702028458111548,-0.3735671880166039,0.4187944636550136,-1.7211317004137534,2.4754313564004646,2.091605730342005,0.5280556483382327,0.0064812273546634,0.3636203054444912,0.524262253565696,-0.623728105470265,0.5181462593354447,-0.3598613869405527,0.7510954961299905,0.3019679076143686,19704.56,0,2023-10-02
365761,-0.0161851394142547,0.7767401992879588,-0.8730911861188396,1.3008426988154125,0.5731246481375141,-1.4595086549343326,-0.1582946704290104,-0.0353732690626394,-1.0090358568333846,-1.027150535653058,1.7087814026294164,-1.3992117877260568,-0.2806960022587605,-1.4546669397587306,-1.4776639206189168,19655.19,1,2023-10-02
374603,0.9825523363323824,-0.26523446172094,0.2753037359414618,-0.2768656810718955,0.3729811058265185,0.0720231100935894,0.5029902067295651,-0.1585110660806109,0.3057043156211333,0.377551639470697,0.1914245344467078,0.9019535891760556,-0.346398208954957,0.2695815241550006,0.7769597235240506,7652.42,1,2023-10-02
558980,-1.9324066687250052,1.895851874687822,-2.141506748577614,2.344114190952592,-1.7454159206296245,-1.1081759576778545,-2.152717255371956,0.2222225112939782,-1.9130616003413976,-1.8926766289576773,2.105267216603161,-1.693174210456475,0.949606075259628,-1.6328820798543555,-0.4536125604903147,18359.11,1,2023-10-02
200053,1.578559226222299,-0.5024917433818014,-0.056259927786009,-0.0869067957966574,0.3414255943892247,-0.0610461860739746,0.6268670976730782,-0.1961379884231619,0.616950691609756,0.806350012570406,-0.3329850986341502,0.6835582707112559,-2.1116166523517954,1.4915564712898617,-1.0693222739770938,1160.79,0,2023-10-02
57885,1.019060425139936,-0.1875704113434409,0.5424400779681995,0.2649394449356436,0.3585760654243772,-0.0260808699106006,0.6645865042092823,-0.2231547879198955,-0.0984102982382656,0.9498993887095885,-0.893597254933947,0.7583174463886629,0.6619016992791402,0.9423324407886758,0.1103835726979347,4376.39,0,2023-10-02
547791,-2.459141149335575,3.326970220195924,-2.4762508737381093,1.7858636066810814,-2.828982230097828,-0.2760479533827857,-3.424997661681292,-2.20701973229053,-2.787200935074229,-2.926960642761925,0.9936592720641512,-1.4244000357724176,-0.6449548873865232,-0.4358143008777628,-2.259985593112109,6070.51,1,2023-10-02
145449,0.2205891629265201,-0.1624865718287768,0.6327431609034379,-0.9289959639611024,0.4419892870664086,-0.2104986774071463,0.8535403260857787,-0.2040826397185691,0.4309218063776741,0.4330131852205985,-1.2232769240781325,0.8814506879799828,0.5141741822841216,0.717652113253739,-0.5175484158037642,12469.91,0,2023-10-02
554913,1.1681151355165615,-0.455903903010577,0.0808007528271846,-0.2272560540793042,0.3863891614478153,0.3506005319733348,0.4822626306499694,-0.164824929664329,0.951850805985852,0.2764710358145875,-1.1453301890620315,0.6989953209789005,0.1342971639956304,0.0894197432842841,0.0937304049355163,6752.15,1,2023-10-02
470354,-0.5049856997006046,0.0787854613535431,-0.3954873643997522,0.3964207829083248,-0.397199516663013,0.1692577258675845,-0.2188240301258129,0.1968760179311968,-0.4621749964279056,-0.5086390041600951,0.0740528003367535,-0.7422773823395029,-0.673065483343686,-0.5159593899725593,1.941080418227792,1161.27,1,2023-10-02
266233,1.92527435455218,-0.689292041507018,-0.0026981468846825,-1.1843888283519897,0.1728972462737429,0.0793434502687606,0.3309197050654567,-0.1994196019563814,0.052292439696833,1.0731749009065168,-0.0638849646575805,0.9873351379760918,0.5788908612845023,0.7345531504811252,-1.077100294679264,9369.43,0,2023-10-02
435432,-0.3170314526112171,0.0075365378103969,0.1164645795393329,-0.1062733559811717,0.0501674034079577,0.9098575162767768,-0.3033776974448291,-0.4963281580735724,0.7820536611729523,-0.4624416216037197,0.490153789787403,-0.643810835497202,0.5843162690860157,-0.4105444817160057,-1.7882987909998125,5893.82,1,2023-10-02
6196,1.035669745433856,-0.3096412618679482,0.872004544139076,-0.1517470230808918,0.1841326098829043,0.2459754011261065,0.3820499296106108,-0.1921868465400927,1.54401277861708,0.4340528249235763,-0.485438860886608,-0.2157020232562009,2.37396883119044,1.9010496385732785,0.4432154220604392,21873.35,0,2023-10-02
376326,0.7071831871945039,0.6927266591930755,-0.9455751567420148,1.4593069930013245,0.7100343702472213,-1.283535339955571,0.0266233776872147,-0.0307280979154785,-0.6088761110191065,-0.4916947876563076,1.452082637854469,-1.0831733140848063,0.8209778325453715,-1.182371514495446,-0.744656046403588,676.82,1,2023-10-02
94802,0.7280666944263072,-0.6871305969894507,1.3523339421723066,-0.0165028615434457,-0.088625914895164,1.0466793994810222,0.1859328809477839,-0.0288384003667459,1.4879745005986864,0.4698930316838935,-0.3906843431211495,1.6605936269442196,-1.219774433738465,0.4808575515979479,-2.015037071589834,22642.67,0,2023-10-02
262055,1.3027014562399135,-0.9950264683811748,1.147183560311318,-0.1606852589738795,-0.4231237163832683,0.4431203550765485,0.0454705452342387,-0.0914681231096069,2.558543272893729,0.4419890330596042,-1.3804359365359031,1.3555837293836457,-0.544811620413159,0.2253765512501942,-1.505844391862556,23361.48,0,2023-10-02
518591,-1.5739966963498473,1.3994152076558375,-1.5437932747307097,1.740253716017578,-1.9346900924628416,-1.034049906281488,-1.7271397696248445,1.3116072522646098,-2.373660409067998,-1.87778300947751,1.4125787179940956,-1.5786053036340495,1.1829151298413216,-1.41204620551829,0.4493340849462477,17722.95,1,2023-10-02
200798,-0.2962239613590932,-0.4198738322171225,1.2243563565996194,-0.9888383553215904,0.1436785948173604,0.1662082243399245,0.4353199200613832,-0.0139344391556298,0.3357696849673783,0.3173025037135211,-0.2398554575340571,1.3780893259871296,0.4697565114054474,0.870139652318649,-0.3250008848277302,936.43,0,2023-10-02
29551,-0.1546693454101788,-0.1331913381944637,1.467081409911095,-0.1504796044824322,0.0440442192693065,0.2376255894887364,0.416520945603924,-0.0030057555445276,0.0897748426577157,0.5968220448598576,-0.0686971464096237,0.7559980270240344,-0.9923734711949402,1.333076218589598,0.9010113783761368,5427.65,0,2023-10-02
133567,1.0067205583704442,-0.3948683142288352,0.4299423800929226,-0.4651120180151247,0.2288639014375155,0.0248300819125258,0.5374195829527098,-0.1781739656042813,0.3208518412720555,0.6539438262247955,-0.0790286156331409,0.9351149570935448,-0.7548665280322898,1.258322973584325,0.1552344651027021,16563.13,0,2023-10-02
296476,-0.9499313409487566,-0.2196481608042345,-0.7666273785755775,0.0557150941341835,0.0897132806663263,0.1855777982598077,-0.5400020059106686,-0.2836151515676429,-0.854345467740656,-0.7839025820925459,0.2186670430430557,-0.7488536396823553,-1.1142265160224205,-0.2414326602079418,0.2490282973527711,15912.36,1,2023-10-02
437624,-0.4525372191790885,0.9929164613797442,-0.8700980799422263,1.1677460911627977,0.5354624627286936,-1.528806173122713,-0.1631003507928204,0.1101068942173756,-1.1341159590499104,-1.0936450552146513,1.6444166861622584,-1.3911450158657366,-0.1707670326295141,-1.4343501376997068,-1.8581706408574492,8875.27,1,2023-10-02
424936,-0.5144670516490536,0.0348466679582112,0.2427046964266778,0.2089119259875025,-0.0246263097929366,0.405522797322208,0.6512923387556097,-0.2328601504626664,0.3312475987089662,0.0713333436333359,0.2534132368049094,-0.9667321869161158,0.109786483402958,0.1361900866402767,-0.7337729664439359,8098.69,1,2023-10-02
182360,1.7580001210226657,-0.6262702159449678,-0.070964130404571,-0.3110416598747896,0.2056947819432933,-0.1840592039286678,0.5467327090330718,-0.2516529896968027,0.0679795822944189,1.1392344016745135,-1.7593650594749828,0.4849601759148257,-0.2059362711938632,0.9791810519396064,-0.7260062902543847,2419.53,0,2023-10-02
267799,1.7048515302127114,-0.2999296434586871,-0.1277555438030828,-0.0629865891853838,0.7172230385888524,0.7187645605262754,0.3385565953167559,-0.1189352678199144,0.8544411280152018,0.2664948526090941,-0.2020705857453569,1.4580449493347196,1.3185692565319416,-0.2892774168658097,-0.8499147399467193,5263.49,0,2023-10-02
256607,1.798100623071637,-0.4325535418438909,-0.0681755059894232,-0.4298923496862448,0.3576498801063886,-0.0606490485006573,0.4538595478582174,-0.1800678141623676,0.989042811318545,0.4641477963393307,-1.11436436022343,0.2674125907691201,-1.5744415368048208,0.4656012290099693,0.4491729027887414,23573.86,0,2023-10-02
396071,-0.760066716905608,0.7942588463807531,-0.8438827588442193,1.3065538096907,-0.6672191986589349,0.0698209550173833,-0.7182523220006066,0.1854219065662574,-0.9422257357762834,-0.7743069180043126,1.1990238004368463,-1.2176424173835103,0.5760860014689982,-1.1658531817000886,0.3850309336130519,1438.02,1,2023-10-02
394339,0.936659480069033,0.2070548155846157,-0.5305119640330633,1.0353294393909145,0.3873577294298211,-0.1846279140232168,-0.0171222923856613,-0.0414252366043697,-0.5402675503053453,-0.24011270422771,0.6980790117817359,-0.5287848268729192,-0.7966705844829619,-1.0199812368343948,-1.6635992806577802,15621.91,1,2023-10-02
46752,0.9505535614211114,-0.4991613559581312,0.8771072606431924,-0.1197427482553251,0.2901563333082983,1.3760701528483328,0.2425180187271088,-0.0428162580202017,1.156555495954734,0.4911306660235917,-0.9335125336783536,2.326370488321167,0.814502788050125,0.3529748051833073,-2.2590071074910445,6011.28,0,2023-10-02
190604,1.7917515996942164,-0.4369421295028951,0.1027518535573476,-0.4503417819066652,0.2491121879047884,-0.1952536146646639,0.5219350336164396,-0.2351389571744369,0.7300434182332551,0.6117620681929196,-0.9457231089480808,1.5610565040981916,1.287912585618996,0.7318654850842848,-0.0853004788041262,11941.73,0,2023-10-02
